date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:03:34	27024/27024	---M--	200	added ('OK')	text/html	etag:%226990-537bbf8c9ebbe%22	http://codingfeat.com/wpthemes/ena/wp-content/plugins/accesspress-twitter-feed/css/fonts/WebSymbols-Regular.ttf	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/wp-content/plugins/accesspress-twitter-feed/css/fonts/WebSymbols-Regular.html	(from http://codingfeat.com/wpthemes/ena/wp-content/cache/minify/000000/hc_NDsIgDAfwF7IS4mHzcWrpZg0DpCW4t5fMi7dd2uSfX_rhnYpxrrJKgoKJozpSdUvNyS7eIRGrljoKWBczrrAwhwO93o3rfn18NErgesaPmZzCqRtMB6LRkQyWXDeYnCSKLfDvPrU9sl56sSdvI-OErhegY4O5VmLGoP_PdQkr24hyB9lwZQi8YIsGnm7znXCeyOMX.css)
15:03:35	28309/28309	---M-Z	200	added ('OK')	image/svg+xml	etag:%226e95-537bbf8c9ebbe-gzip%22	http://codingfeat.com/wpthemes/ena/wp-content/plugins/accesspress-twitter-feed/css/fonts/WebSymbols-Regular.svg	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/wp-content/plugins/accesspress-twitter-feed/css/fonts/WebSymbols-Regular.svg	(from http://codingfeat.com/wpthemes/ena/wp-content/cache/minify/000000/hc_NDsIgDAfwF7IS4mHzcWrpZg0DpCW4t5fMi7dd2uSfX_rhnYpxrrJKgoKJozpSdUvNyS7eIRGrljoKWBczrrAwhwO93o3rfn18NErgesaPmZzCqRtMB6LRkQyWXDeYnCSKLfDvPrU9sl56sSdvI-OErhegY4O5VmLGoP_PdQkr24hyB9lwZQi8YIsGnm7znXCeyOMX.css)
15:03:36	13468/13468	---M--	200	added ('OK')	application/x-font-woff	etag:%22349c-537bbf8c9ebbe%22	http://codingfeat.com/wpthemes/ena/wp-content/plugins/accesspress-twitter-feed/css/fonts/WebSymbols-Regular.woff	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/wp-content/plugins/accesspress-twitter-feed/css/fonts/WebSymbols-Regular.woff	(from http://codingfeat.com/wpthemes/ena/wp-content/cache/minify/000000/hc_NDsIgDAfwF7IS4mHzcWrpZg0DpCW4t5fMi7dd2uSfX_rhnYpxrrJKgoKJozpSdUvNyS7eIRGrljoKWBczrrAwhwO93o3rfn18NErgesaPmZzCqRtMB6LRkQyWXDeYnCSKLfDvPrU9sl56sSdvI-OErhegY4O5VmLGoP_PdQkr24hyB9lwZQi8YIsGnm7znXCeyOMX.css)
15:03:39	71896/71896	---M--	200	added ('OK')	text/html	etag:%22118d8-538c717a69dbe%22	http://codingfeat.com/wpthemes/ena/wp-content/themes/ena/fonts/fontawesome-webfont.woff2?v=4.6.3	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/wp-content/themes/ena/fonts/fontawesome-webfont5b62.html	(from http://codingfeat.com/wpthemes/ena/wp-content/cache/minify/000000/M9BPzUvUTy4u1k_LzyvRTSxPLc7PTdXLzcwDAA.css)
15:03:45	252751/252751	---M--	200	added ('OK')	image/jpeg	etag:%223db4f-531dcaaa9ac5d%22	http://codingfeat.com/wpthemes/ena/wp-content/uploads/2016/05/contact.jpg	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/wp-content/uploads/2016/05/contact.jpg	(from http://codingfeat.com/wpthemes/ena/)
15:03:53	152796/152796	---M--	200	added ('OK')	text/html	etag:%22254dc-538c71780399e%22	http://codingfeat.com/wpthemes/ena/wp-content/themes/ena/fonts/fontawesome-webfont.ttf?v=4.6.3	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/wp-content/themes/ena/fonts/fontawesome-webfont5b62-2.html	(from http://codingfeat.com/wpthemes/ena/wp-content/cache/minify/000000/M9BPzUvUTy4u1k_LzyvRTSxPLc7PTdXLzcwDAA.css)
15:03:54	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2212ae6-538c7176c637e%22	http://codingfeat.com/wpthemes/ena/wp-content/themes/ena/fonts/fontawesome-webfont.eot?v=4.6.3	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/wp-content/themes/ena/fonts/fontawesome-webfont5b62.eot	(from http://codingfeat.com/wpthemes/ena/wp-content/cache/minify/000000/M9BPzUvUTy4u1k_LzyvRTSxPLc7PTdXLzcwDAA.css)
15:03:55	14/14	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Aug%202016%2009:33:50%20GMT	http://codingfeat.com/wpthemes/ena/wp-content/themes/ena/css/owl.video.play.png	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/wp-content/themes/ena/css/owl.video.play.37.delayed	(from http://codingfeat.com/wpthemes/ena/wp-content/cache/minify/000000/bcpBCsMwDAXRC9V2rqS6343AkkwkE3r7LgLFhG7fzFagVKp7EXorN65p2Jjjsf2CnT1XOmw6-o1jhyC_0Gj2WFozjUQn3ASJlIWCTbOwLtPluInzn_VpFh4HjcU9Ph1f.css)
15:03:55	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2212ae6-538c7176c637e%22	http://codingfeat.com/wpthemes/ena/wp-content/themes/ena/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/wp-content/themes/ena/fonts/fontawesome-webfontd41d.eot	(from http://codingfeat.com/wpthemes/ena/wp-content/cache/minify/000000/M9BPzUvUTy4u1k_LzyvRTSxPLc7PTdXLzcwDAA.css)
15:03:59	18028/18028	---M--	200	added ('OK')	text/html	etag:%22466c-538c717d4935e%22	http://codingfeat.com/wpthemes/ena/wp-content/themes/ena/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/wp-content/themes/ena/fonts/glyphicons-halflings-regular.html	(from http://codingfeat.com/wpthemes/ena/wp-content/cache/minify/000000/bcpBCsMwDAXRC9V2rqS6343AkkwkE3r7LgLFhG7fzFagVKp7EXorN65p2Jjjsf2CnT1XOmw6-o1jhyC_0Gj2WFozjUQn3ASJlIWCTbOwLtPluInzn_VpFh4HjcU9Ph1f.css)
15:04:00	391622/391622	---MCZ	200	added ('OK')	image/svg+xml	etag:%225f9c6-538c717a380de-gzip%22	http://codingfeat.com/wpthemes/ena/wp-content/themes/ena/fonts/fontawesome-webfont.svg?v=4.6.3	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/wp-content/themes/ena/fonts/fontawesome-webfont5b62.svg	(from http://codingfeat.com/wpthemes/ena/wp-content/cache/minify/000000/M9BPzUvUTy4u1k_LzyvRTSxPLc7PTdXLzcwDAA.css)
15:04:01	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-538c717adc1de%22	http://codingfeat.com/wpthemes/ena/wp-content/themes/ena/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/wp-content/themes/ena/fonts/glyphicons-halflings-regular.eot	(from http://codingfeat.com/wpthemes/ena/wp-content/cache/minify/000000/bcpBCsMwDAXRC9V2rqS6343AkkwkE3r7LgLFhG7fzFagVKp7EXorN65p2Jjjsf2CnT1XOmw6-o1jhyC_0Gj2WFozjUQn3ASJlIWCTbOwLtPluInzn_VpFh4HjcU9Ph1f.css)
15:04:01	90412/90412	---M--	200	added ('OK')	application/x-font-woff	etag:%221612c-538c71795c53e%22	http://codingfeat.com/wpthemes/ena/wp-content/themes/ena/fonts/fontawesome-webfont.woff?v=4.6.3	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/wp-content/themes/ena/fonts/fontawesome-webfont5b62.woff	(from http://codingfeat.com/wpthemes/ena/wp-content/cache/minify/000000/M9BPzUvUTy4u1k_LzyvRTSxPLc7PTdXLzcwDAA.css)
15:04:03	45404/45404	---M--	200	added ('OK')	text/html	etag:%22b15c-538c717cf633e%22	http://codingfeat.com/wpthemes/ena/wp-content/themes/ena/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/wp-content/themes/ena/fonts/glyphicons-halflings-regular-2.html	(from http://codingfeat.com/wpthemes/ena/wp-content/cache/minify/000000/bcpBCsMwDAXRC9V2rqS6343AkkwkE3r7LgLFhG7fzFagVKp7EXorN65p2Jjjsf2CnT1XOmw6-o1jhyC_0Gj2WFozjUQn3ASJlIWCTbOwLtPluInzn_VpFh4HjcU9Ph1f.css)
15:04:05	108738/108738	---M-Z	200	added ('OK')	image/svg+xml	etag:%221a8c2-538c717ba931e-gzip%22	http://codingfeat.com/wpthemes/ena/wp-content/themes/ena/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/wp-content/themes/ena/fonts/glyphicons-halflings-regular.svg	(from http://codingfeat.com/wpthemes/ena/wp-content/cache/minify/000000/bcpBCsMwDAXRC9V2rqS6343AkkwkE3r7LgLFhG7fzFagVKp7EXorN65p2Jjjsf2CnT1XOmw6-o1jhyC_0Gj2WFozjUQn3ASJlIWCTbOwLtPluInzn_VpFh4HjcU9Ph1f.css)
15:04:05	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-538c717adc1de%22	http://codingfeat.com/wpthemes/ena/wp-content/themes/ena/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/wp-content/themes/ena/fonts/glyphicons-halflings-regulard41d.eot	(from http://codingfeat.com/wpthemes/ena/wp-content/cache/minify/000000/bcpBCsMwDAXRC9V2rqS6343AkkwkE3r7LgLFhG7fzFagVKp7EXorN65p2Jjjsf2CnT1XOmw6-o1jhyC_0Gj2WFozjUQn3ASJlIWCTbOwLtPluInzn_VpFh4HjcU9Ph1f.css)
15:04:05	14/14	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Aug%202016%2009:33:59%20GMT	http://codingfeat.com/wpthemes/ena/wp-content/themes/img/me.jpg	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/wp-content/themes/img/me.jpg	(from http://codingfeat.com/wpthemes/ena/wp-content/cache/minify/000000/bcpBCsMwDAXRC9V2rqS6343AkkwkE3r7LgLFhG7fzFagVKp7EXorN65p2Jjjsf2CnT1XOmw6-o1jhyC_0Gj2WFozjUQn3ASJlIWCTbOwLtPluInzn_VpFh4HjcU9Ph1f.css)
15:04:05	23424/23424	---M--	200	added ('OK')	application/x-font-woff	etag:%225b80-538c717cc753e%22	http://codingfeat.com/wpthemes/ena/wp-content/themes/ena/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/wp-content/themes/ena/fonts/glyphicons-halflings-regular.woff	(from http://codingfeat.com/wpthemes/ena/wp-content/cache/minify/000000/bcpBCsMwDAXRC9V2rqS6343AkkwkE3r7LgLFhG7fzFagVKp7EXorN65p2Jjjsf2CnT1XOmw6-o1jhyC_0Gj2WFozjUQn3ASJlIWCTbOwLtPluInzn_VpFh4HjcU9Ph1f.css)
15:04:05	14/14	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Aug%202016%2009:34:00%20GMT	http://codingfeat.com/wpthemes/ena/wp-content/themes/img/contact.jpg	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/wp-content/themes/img/contact.jpg	(from http://codingfeat.com/wpthemes/ena/wp-content/cache/minify/000000/bcpBCsMwDAXRC9V2rqS6343AkkwkE3r7LgLFhG7fzFagVKp7EXorN65p2Jjjsf2CnT1XOmw6-o1jhyC_0Gj2WFozjUQn3ASJlIWCTbOwLtPluInzn_VpFh4HjcU9Ph1f.css)
15:04:06	121411/121411	---M-Z	200	added ('OK')	text/css	etag:%224ca4-539b2fde5efbe%22	http://codingfeat.com/wpthemes/ena/wp-content/cache/minify/000000/M9BPzUvUTy4u1k_Kzy8pLilKLNDLzcwDAA.css	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/wp-content/cache/minify/000000/M9BPzUvUTy4u1k_Kzy8pLilKLNDLzcwDAA.css	(from http://codingfeat.com/wpthemes/ena/?page_id=13)
15:04:07	154223/154223	---M-Z	200	added ('OK')	text/css	etag:%225346-539b2fde979fe%22	http://codingfeat.com/wpthemes/ena/wp-content/cache/minify/000000/hY3RDsIwCEV_aF3dk9-DlCqmpbPQzP29jUazLFFfIDn3wJ08IJLqXPtwtrAZVReJgkdVf701qut4umviQHWYfuuxFjGS8NfrmnYJ-wY0F0vN7uhZMLVA-nTU1kQ6HDwJfI4cLKQl05hZNlGGs3BkdHOZ27wJypJGhFqaUtphu1D_EyhCS_alxoFwBuMiu8IXpx1RfqsP.css	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/wp-content/cache/minify/000000/hY3RDsIwCEV_aF3dk9-DlCqmpbPQzP29jUazLFFfIDn3wJ08IJLqXPtwtrAZVReJgkdVf701qut4umviQHWYfuuxFjGS8NfrmnYJ-wY0F0vN7uhZMLVA-nTU1kQ6HDwJfI4cLKQl05hZNlGGs3BkdHOZ	(from http://codingfeat.com/wpthemes/ena/?page_id=13)
15:04:08	85257/85257	---M-Z	200	added ('OK')	text/css	etag:%2232ea-539b2fde88f9e%22	http://codingfeat.com/wpthemes/ena/wp-content/cache/minify/000000/M9BPzUvULy6pzEkFAA.css	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/wp-content/cache/minify/000000/M9BPzUvULy6pzEkFAA.css	(from http://codingfeat.com/wpthemes/ena/?page_id=13)
15:04:09	2659/2659	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Aug%202016%2009:34:03%20GMT	http://codingfeat.com/wpthemes/ena/wp-login.php	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/wp-login.html	(from http://codingfeat.com/wpthemes/ena/?page_id=13)
15:04:09	54396/54396	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Aug%202016%2009:34:03%20GMT	http://codingfeat.com/wpthemes/ena/?ena_slider=slide-3	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/indexdaf4.html	(from http://codingfeat.com/wpthemes/ena/?page_id=13)
15:04:10	54494/54494	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Aug%202016%2009:34:04%20GMT	http://codingfeat.com/wpthemes/ena/?ena_slider=slide-2	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/index1c8d.html	(from http://codingfeat.com/wpthemes/ena/?page_id=13)
15:04:11	54408/54408	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Aug%202016%2009:34:04%20GMT	http://codingfeat.com/wpthemes/ena/?ena_slider=slide-1	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/indexfbf2.html	(from http://codingfeat.com/wpthemes/ena/?page_id=13)
15:04:11	17043/17043	---M-Z	200	added ('OK')	text/css	etag:%22740-539b290d25a3e%22	http://codingfeat.com/wpthemes/ena/wp-content/cache/minify/000000/M9BPzUvUTy4u1k_LzyvRTSxPLc7PTdVNzMvMTSzJzM_Ty83MAwA.css	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/wp-content/cache/minify/000000/M9BPzUvUTy4u1k_LzyvRTSxPLc7PTdVNzMvMTSzJzM_Ty83MAwA.css	(from http://codingfeat.com/wpthemes/ena/?page_id=208)
15:04:11	57991/57991	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Aug%202016%2009:34:05%20GMT	http://codingfeat.com/wpthemes/ena/?author=1	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/indexcd64.html	(from http://codingfeat.com/wpthemes/ena/?page_id=13)
15:04:13	291716/291716	---M-Z	200	added ('OK')	text/css	etag:%22963a-539b290e7a75e%22	http://codingfeat.com/wpthemes/ena/wp-content/cache/minify/000000/M9BPzUvUTy4u1k_My8xNLEnVMUARKc4syczP08vNzEOSSMrPLykuKUosQBIvLqnMSQUA.css	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/wp-content/cache/minify/000000/M9BPzUvUTy4u1k_My8xNLEnVMUARKc4syczP08vNzEOSSMrPLykuKUosQBIvLqnMSQUA.css	(from http://codingfeat.com/wpthemes/ena/?page_id=208)
15:04:14	55350/55350	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Aug%202016%2009:34:06%20GMT	http://codingfeat.com/wpthemes/ena/?page_id=13&paged=2	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/indexd0c1.html	(from http://codingfeat.com/wpthemes/ena/?page_id=13)
15:04:14	61081/61081	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Aug%202016%2009:34:07%20GMT	http://codingfeat.com/wpthemes/ena/?p=212	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/index905c.html	(from http://codingfeat.com/wpthemes/ena/?page_id=13)
15:04:14	894/894	---M-Z	200	added ('OK')	application/x-javascript	etag:%221a4-539b2b48cb6fe%22	http://codingfeat.com/wpthemes/ena/wp-content/cache/minify/000000/M9QvzixJzS_KTM_M0y1IzEvNKdbPKtYvLqnMycxL1zUy0cvNzAMA.js	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/wp-content/cache/minify/000000/M9QvzixJzS_KTM_M0y1IzEvNKdbPKtYvLqnMycxL1zUy0cvNzAMA.js	(from http://codingfeat.com/wpthemes/ena/?page_id=208)
15:04:17	60182/60182	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Aug%202016%2009:34:10%20GMT	http://codingfeat.com/wpthemes/ena/?p=170	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/index5e74.html	(from http://codingfeat.com/wpthemes/ena/?page_id=13)
15:04:17	62479/62479	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Aug%202016%2009:34:09%20GMT	http://codingfeat.com/wpthemes/ena/?p=173	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/indexec4a.html	(from http://codingfeat.com/wpthemes/ena/?page_id=13)
15:04:17	58363/58363	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Aug%202016%2009:34:09%20GMT	http://codingfeat.com/wpthemes/ena/?p=175	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/indexa09e.html	(from http://codingfeat.com/wpthemes/ena/?page_id=13)
15:04:19	60065/60065	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Aug%202016%2009:34:12%20GMT	http://codingfeat.com/wpthemes/ena/?p=164	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/index7760.html	(from http://codingfeat.com/wpthemes/ena/?page_id=13)
15:04:19	57786/57786	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Aug%202016%2009:34:12%20GMT	http://codingfeat.com/wpthemes/ena/?m=201604	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/indexa561.html	(from http://codingfeat.com/wpthemes/ena/?page_id=13)
15:04:20	58038/58038	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Aug%202016%2009:34:13%20GMT	http://codingfeat.com/wpthemes/ena/?cat=1	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/indexb31a.html	(from http://codingfeat.com/wpthemes/ena/?page_id=13)
15:04:22	54354/54354	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Aug%202016%2009:34:15%20GMT	http://codingfeat.com/wpthemes/ena/?tag=asd	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/index32ff.html	(from http://codingfeat.com/wpthemes/ena/?page_id=13)
15:04:22	54390/54390	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Aug%202016%2009:34:15%20GMT	http://codingfeat.com/wpthemes/ena/?tag=asdsadasd	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/indexf7a0.html	(from http://codingfeat.com/wpthemes/ena/?page_id=13)
15:04:23	52319/52319	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Aug%202016%2009:34:17%20GMT	http://codingfeat.com/wpthemes/ena/?tag=t1	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/index20c4.html	(from http://codingfeat.com/wpthemes/ena/?page_id=13)
15:04:24	52319/52319	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Aug%202016%2009:34:17%20GMT	http://codingfeat.com/wpthemes/ena/?tag=t2	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/index9e80.html	(from http://codingfeat.com/wpthemes/ena/?page_id=13)
15:04:25	52319/52319	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Aug%202016%2009:34:19%20GMT	http://codingfeat.com/wpthemes/ena/?tag=t3	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/index4e39.html	(from http://codingfeat.com/wpthemes/ena/?page_id=13)
15:04:25	52775/52775	---M-Z	200	added ('OK')	text/css	etag:%223421-539b290d557de%22	http://codingfeat.com/wpthemes/ena/wp-content/cache/minify/000000/hY7NDsIwDINfiK7sxPOE1h1B_aNJNfb2VENCE5ddHMn-Ynm2worSeOFsKmVEsU7EhlayXmZLzkGktiFGV1ZFMwHwO_R8dbRtur8lskc7w_dOZH_KDUwG5MYlpyaUlszNcnaxe3z3iW4RcrlaZPo9GVohJWFKnA9RoiVzYGdqqb0egrLGyVErXRD_bH1g9HgE6lE_.css	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/wp-content/cache/minify/000000/hY7NDsIwDINfiK7sxPOE1h1B_aNJNfb2VENCE5ddHMn-Ynm2worSeOFsKmVEsU7EhlayXmZLzkGktiFGV1ZFMwHwO_R8dbRtur8lskc7w_dOZH_KDUwG5MYlpyaUlszNcnaxe3z3iW4RcrlaZPo9GVoh	(from http://codingfeat.com/wpthemes/ena/?page_id=208)
15:04:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Aug%202016%2009:34:20%20GMT	http://codingfeat.com/wpthemes/ena/?p=208	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/index0eba.html	(from http://codingfeat.com/wpthemes/ena/?page_id=208)
15:04:27	174608/174608	---M--	200	added ('OK')	image/jpeg	etag:%222aa10-531dcae269e1d%22	http://codingfeat.com/wpthemes/ena/wp-content/uploads/2016/05/topimage.jpg	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/wp-content/uploads/2016/05/topimage.jpg	(from http://codingfeat.com/wpthemes/ena/?page_id=13)
15:04:27	2296/2296	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Aug%202016%2009:34:20%20GMT	http://codingfeat.com/wpthemes/ena/?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fcodingfeat.com%2Fwpthemes%2Fena%2F%3Fpage_id%3D208	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/indexbb18.html	(from http://codingfeat.com/wpthemes/ena/?page_id=208)
15:04:27	2756/2756	---M-Z	200	added ('OK')	text/xml	date:Tue,%2030%20Aug%202016%2009:34:22%20GMT	http://codingfeat.com/wpthemes/ena/?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fcodingfeat.com%2Fwpthemes%2Fena%2F%3Fpage_id%3D208&format=xml	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/index8c6c.html	(from http://codingfeat.com/wpthemes/ena/?page_id=208)
15:04:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Aug%202016%2009:34:22%20GMT	http://codingfeat.com/wpthemes/ena/?p=132	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/index31a3.html	(from http://codingfeat.com/wpthemes/ena/?orr_portfolio_items=great-architects)
15:04:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Aug%202016%2009:34:23%20GMT	http://codingfeat.com/wpthemes/ena/?p=130	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/index8b4e.html	(from http://codingfeat.com/wpthemes/ena/?orr_portfolio_items=energy-lego)
15:04:29	2255/2255	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Aug%202016%2009:34:23%20GMT	http://codingfeat.com/wpthemes/ena/?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fcodingfeat.com%2Fwpthemes%2Fena%2F%3Forr_portfolio_items%3Dgreat-architects	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/indexb2cc.html	(from http://codingfeat.com/wpthemes/ena/?orr_portfolio_items=great-architects)
15:04:29	2716/2716	---M-Z	200	added ('OK')	text/xml	date:Tue,%2030%20Aug%202016%2009:34:23%20GMT	http://codingfeat.com/wpthemes/ena/?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fcodingfeat.com%2Fwpthemes%2Fena%2F%3Forr_portfolio_items%3Dgreat-architects&format=xml	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/index8d4e.html	(from http://codingfeat.com/wpthemes/ena/?orr_portfolio_items=great-architects)
15:04:30	14/14	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Aug%202016%2009:34:25%20GMT	http://codingfeat.com/wpthemes/ena//category/uncategorized	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/category/uncategorized	(from http://codingfeat.com/wpthemes/ena/?post_type=post&p=212)
15:04:31	2255/2255	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Aug%202016%2009:34:24%20GMT	http://codingfeat.com/wpthemes/ena/?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fcodingfeat.com%2Fwpthemes%2Fena%2F%3Forr_portfolio_items%3Denergy-lego	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/index623f.html	(from http://codingfeat.com/wpthemes/ena/?orr_portfolio_items=energy-lego)
15:04:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Aug%202016%2009:34:25%20GMT	http://codingfeat.com/wpthemes/ena/?p=127	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/index9751.html	(from http://codingfeat.com/wpthemes/ena/?orr_portfolio_items=glasses-dg)
15:04:31	2716/2716	---M-Z	200	added ('OK')	text/xml	date:Tue,%2030%20Aug%202016%2009:34:25%20GMT	http://codingfeat.com/wpthemes/ena/?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fcodingfeat.com%2Fwpthemes%2Fena%2F%3Forr_portfolio_items%3Denergy-lego&format=xml	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/index98c3.html	(from http://codingfeat.com/wpthemes/ena/?orr_portfolio_items=energy-lego)
15:04:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Aug%202016%2009:34:26%20GMT	http://codingfeat.com/wpthemes/ena/?p=125	C:/My%20Web%20Sites/john%20doe/codingfeat.com/wpthemes/ena/index5070.html	(from http://codingfeat.com/wpthemes/ena/?orr_portfolio_items=calligraphy-writing)
